Season,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional
2015-16,Luol Deng,PF,30,MIA,74,2394,15,0.549,0.344,0.258,5.3,15.4,10.5,9,1.6,0.9,8.9,17.4,3.5,2.8,6.4,0.128,0.7,0.2,0.8,1.7,denglu01
2015-16,DeMar DeRozan,SG,26,TOR,78,2804,21.5,0.55,0.101,0.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,7.5,2.4,9.9,0.169,3.2,-0.7,2.5,3.2,derozde01
2015-16,Boris Diaw,PF,33,SAS,76,1386,14,0.582,0.18,0.198,4.9,13.9,9.6,18.4,1,1.2,18.9,17,1.6,2.2,3.8,0.132,-0.1,0.9,0.8,1,diawbo01
2015-16,Gorgui Dieng,C,26,MIN,82,2220,17.1,0.601,0.035,0.428,8.3,22.1,15.3,10.1,2.1,3.5,16.9,16.7,3.4,2.5,5.9,0.127,-0.1,0.8,0.8,1.5,dienggo01
2015-16,Spencer Dinwiddie,PG,22,DET,12,159,8.9,0.423,0.185,0.611,2.6,9.3,5.8,20.9,1,0,9.3,20.7,0,0.1,0.1,0.028,-4.6,-0.6,-5.2,-0.1,dinwisp01
2015-16,Toney Douglas,PG,29,NOP,61,1262,14.7,0.543,0.456,0.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,1.6,0.9,2.5,0.094,-0.4,0.4,0,0.6,douglto01
2015-16,Goran Dragić,PG,29,MIA,72,2363,15.5,0.537,0.234,0.189,2.7,10.4,6.6,28.7,1.5,0.6,16.3,21.9,2.4,2.3,4.7,0.096,0.1,-0.5,-0.4,1,dragigo01
2015-16,Andre Drummond,C,22,DET,81,2666,21.2,0.499,0.006,0.553,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,2,5.5,7.4,0.133,0.8,0.3,1.1,2,drumman01
2015-16,Jared Dudley,PF,30,WAS,81,2098,11.7,0.602,0.489,0.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,2.6,2,4.6,0.105,-0.8,0.7,-0.1,1,dudleja01
2015-16,Duje Dukan,SF,24,SAC,1,24,4.2,0.3,0.5,0,9.1,9,9,5.6,2,0,0,17.7,0,0,0,-0.057,-4.3,-2.6,-7,0,dukandu01
2015-16,Tim Duncan*,C,39,SAS,61,1536,16.9,0.523,0.005,0.297,8.8,23.8,16.6,15.3,1.6,3.9,15.3,17.6,1.6,3.6,5.2,0.163,-0.1,3.1,3,2,duncati01
2015-16,Mike Dunleavy,SF,35,CHI,31,703,9.1,0.543,0.527,0.197,1.2,11,6.2,8.1,1,1,11.3,14.4,0.4,0.5,0.9,0.063,-2.6,-0.9,-3.5,-0.3,dunlemi02
2015-16,Kevin Durant,SF,27,OKC,72,2578,28.2,0.634,0.348,0.361,2,21.8,12.4,24.2,1.3,2.5,13.5,30.6,11,3.5,14.5,0.27,8.4,1.6,9.9,7.8,duranke01
2015-16,Cleanthony Early,SF,24,NYK,17,154,2.2,0.371,0.375,0.1,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,-0.3,0.1,-0.2,-0.075,-7.2,-1.5,-8.6,-0.3,earlycl01
2015-16,Jarell Eddie,SF,24,WAS,26,147,11,0.46,0.723,0.123,1.5,16.3,8.8,5,1.7,0.6,1.4,20.7,0,0.1,0.1,0.046,-0.3,-1.1,-1.5,0,eddieja01
2015-16,Wayne Ellington,SG,28,BRK,76,1615,10.1,0.498,0.478,0.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,0.5,0.3,0.8,0.025,-1.5,-1.3,-2.8,-0.3,ellinwa01
2015-16,Monta Ellis,SG,30,IND,81,2734,13.7,0.504,0.276,0.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,0.4,3.9,4.3,0.075,-1,1.1,0.1,1.5,ellismo01
2015-16,James Ennis III,SF,25,TOT,22,329,17.8,0.621,0.513,0.301,6.9,7.4,7.1,10.1,2.4,1.3,12.9,19.8,0.7,0.2,0.9,0.133,2.5,-1,1.5,0.3,ennisja01
2015-16,James Ennis III,SF,25,MIA,3,7,2.4,,,,0,0,0,18,0,0,,0,0,0,0,0.07,-4,2.2,-1.8,0,ennisja01
2015-16,James Ennis III,SF,25,MEM,10,40,18.3,0.46,0.615,0.769,10.9,8.9,10,7.6,5.1,4.6,10.3,21.8,0,0.1,0.1,0.1,2.4,2,4.4,0.1,ennisja01
2015-16,James Ennis III,SF,25,NOP,9,282,18.1,0.647,0.5,0.24,6.5,7.3,6.9,10.3,2.1,0.9,13.3,20,0.7,0.1,0.8,0.139,2.7,-1.5,1.2,0.2,ennisja01
2015-16,Tyler Ennis,PG,21,MIL,46,654,10.7,0.51,0.209,0.182,2.3,10.7,6.6,21.9,1.9,0.1,18.6,17.1,0.1,0.3,0.4,0.03,-3.1,-1.1,-4.3,-0.4,ennisty01
2015-16,Jeremy Evans,SF,28,DAL,30,251,12.6,0.62,0.333,0.438,4.8,18.8,11.8,1.2,1.2,3,10.9,11.7,0.3,0.3,0.6,0.119,-1.5,1,-0.4,0.1,evansje01
2015-16,Tyreke Evans,SG,26,NOP,25,765,17.9,0.534,0.271,0.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,0.8,0.6,1.4,0.087,1.8,-0.1,1.7,0.7,evansty01
2015-16,Festus Ezeli,C,26,GSW,46,770,17.7,0.559,0,0.579,13.5,21.9,18,5.8,1.1,4.8,11.7,18.2,1.4,1.3,2.7,0.171,-0.6,0.4,-0.1,0.4,ezelife01
2015-16,Kenneth Faried,PF,26,DEN,67,1694,21,0.577,0.003,0.355,15.1,23,19,8.1,0.9,2.9,11.2,21,4,1.5,5.5,0.156,1.7,-1.4,0.3,1,farieke01
2015-16,Jordan Farmar,PG,29,MEM,12,291,13.2,0.527,0.45,0.1,1.5,8.6,4.9,20.6,2.7,0.6,14.7,18.9,0.2,0.2,0.4,0.064,-0.5,-0.2,-0.7,0.1,farmajo01
2015-16,Derrick Favors,PF,24,UTA,62,1983,21.6,0.551,0.005,0.313,10,19.6,14.8,8.9,2,3.9,10.1,23.9,3.8,3.4,7.1,0.173,2.1,1.2,3.3,2.6,favorde01
2015-16,Cristiano Felício,C,23,CHI,31,321,17.6,0.601,0.056,0.486,10,23.1,16.7,12.1,0.9,3,12.9,13.7,0.7,0.4,1.2,0.175,0.1,0.2,0.3,0.2,feliccr01
2015-16,Raymond Felton,PG,31,DAL,80,2192,11.9,0.502,0.312,0.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,1,1.7,2.7,0.059,-1.7,0.1,-1.6,0.2,feltora01
2015-16,Evan Fournier,SF,23,ORL,79,2566,14.6,0.587,0.42,0.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,4,1.7,5.7,0.106,0.1,-0.5,-0.3,1.1,fournev01
2015-16,Randy Foye,SG,32,TOT,81,1642,7.6,0.461,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,-0.4,0.9,0.4,0.012,-2.7,-0.5,-3.3,-0.5,foyera01
2015-16,Randy Foye,SG,32,DEN,54,1070,7.8,0.457,0.508,0.141,1.6,9.4,5.4,15.6,1.2,1.2,14.1,16.8,-0.5,0.4,0,-0.002,-3,-0.8,-3.7,-0.5,foyera01
2015-16,Randy Foye,SG,32,OKC,27,572,7.1,0.469,0.544,0.181,1.6,7.8,4.9,11.3,1.1,1.7,14.8,14.1,0,0.4,0.4,0.038,-2.2,-0.1,-2.3,0,foyera01
2015-16,Tim Frazier,PG,25,TOT,51,741,13.9,0.499,0.21,0.323,3.8,12.8,8.2,33.3,2.2,0.2,19.9,19.4,0.4,0.5,1,0.062,-1.5,-0.5,-2,0,fraziti01
2015-16,Tim Frazier,PG,25,POR,35,272,4.7,0.383,0.283,0.25,4.4,11.2,7.8,21.3,1.8,0.3,28.8,15,-0.5,0.2,-0.3,-0.051,-6.3,-0.4,-6.8,-0.3,fraziti01
2015-16,Tim Frazier,PG,25,NOP,16,469,19.1,0.539,0.183,0.349,3.4,13.7,8.4,40.3,2.4,0.2,16.3,22,0.9,0.3,1.2,0.128,1.3,-0.6,0.8,0.3,fraziti01
2015-16,Jimmer Fredette,SG,26,TOT,6,18,12,0.625,0.4,1,0,0,0,7.7,2.8,0,21.7,22.8,0,0,0,0,-2.3,-0.3,-2.6,0,fredeji01
2015-16,Jimmer Fredette,SG,26,NOP,4,13,-1.6,0.25,0.25,0,0,0,0,10.7,3.8,0,20,17,-0.1,0,-0.1,-0.198,-10.5,-1.7,-12.3,0,fredeji01
2015-16,Jimmer Fredette,SG,26,NYK,2,5,47.4,1.094,1,5,0,0,0,0,0,0,23.8,38,0.1,0,0.1,0.514,19.1,3.5,22.6,0,fredeji01
2015-16,Enes Freedom,C,23,OKC,82,1721,24,0.626,0.029,0.349,16.7,24.9,21,3.1,0.7,1.5,12.2,23.4,6,2.1,8.1,0.226,3.3,-2.1,1.2,1.4,kanteen01
2015-16,Channing Frye,PF-C,32,TOT,70,1200,12.9,0.586,0.677,0.101,3.2,18.6,10.9,8.7,1.2,1.9,10.6,15.1,1.6,1.3,3,0.119,0.3,0.5,0.8,0.8,fryech01
2015-16,Channing Frye,PF,32,ORL,44,754,11.8,0.586,0.651,0.113,3.3,17.6,10.4,8.4,1.4,2.2,13.3,13.2,0.8,0.8,1.5,0.097,-0.2,0.9,0.7,0.5,fryech01
2015-16,Channing Frye,C,32,CLE,26,446,14.9,0.586,0.708,0.087,3.1,20.4,11.8,9.1,0.9,1.5,7.2,18.3,0.9,0.6,1.5,0.157,1.3,-0.2,1,0.3,fryech01
2015-16,Danilo Gallinari,SF,27,DEN,53,1839,19,0.582,0.341,0.617,3.1,14,8.5,11.8,1.1,0.8,8,23,5.5,0.9,6.3,0.165,3.4,-0.7,2.7,2.2,gallida01
2015-16,Langston Galloway,PG,24,NYK,82,2033,11.7,0.49,0.381,0.194,2.3,13,7.7,15.7,1.9,0.8,8.7,15.6,1.4,1.8,3.3,0.077,-1.7,0.7,-1,0.5,gallola01
2015-16,Kevin Garnett*,PF,39,MIN,38,556,12.3,0.491,0.009,0.183,3.2,27.9,15.7,16.4,2.5,1.5,11.4,11.3,0.4,0.7,1.1,0.092,-1.6,3.1,1.5,0.5,garneke01
2015-16,Marc Gasol,C,31,MEM,52,1791,17.7,0.528,0.004,0.347,3.5,20.2,11.5,18.9,1.4,3.6,12.7,23.4,1.8,1.9,3.7,0.098,0.8,0.9,1.7,1.7,gasolma01
2015-16,Pau Gasol,C,35,CHI,72,2291,21.7,0.529,0.069,0.29,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,3.2,3.9,7.1,0.149,2.7,2.3,4.9,4,gasolpa01
2015-16,Rudy Gay,SF,29,SAC,70,2379,15.5,0.538,0.214,0.252,4.7,15.9,10.4,8,2,1.7,11.1,22.4,1.8,2.1,3.8,0.078,-0.1,-0.3,-0.3,1,gayru01
2015-16,Alonzo Gee,SF,28,NOP,73,1632,8.4,0.572,0.235,0.259,3.9,13,8.3,6.2,1.9,0.7,16.2,9.2,1,0.9,1.9,0.056,-3.2,0.6,-2.6,-0.2,geeal01
2015-16,Paul George,SF,25,IND,81,2819,20.9,0.557,0.391,0.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,0.157,3.7,1.2,4.9,4.9,georgpa01
2015-16,Taj Gibson,PF,30,CHI,73,1936,15.7,0.556,0.006,0.292,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,3.2,2.2,5.4,0.133,-0.4,0.4,0,1,gibsota01
2015-16,Manu Ginóbili*,SG,38,SAS,58,1134,17.8,0.573,0.411,0.257,2.7,11.7,7.3,23.6,3,0.8,17,23.6,1.5,2.3,3.8,0.16,1.4,2.2,3.6,1.6,ginobma01
2015-16,Rudy Gobert,C,23,UTA,61,1932,17.5,0.582,0,0.799,12.6,27.7,20.2,7.4,1.2,5.9,19.2,14.2,2.6,3.8,6.4,0.16,0,2.2,2.2,2,goberru01
2015-16,Drew Gooden,PF,34,WAS,30,305,7.5,0.376,0.398,0.136,10.1,21.3,15.6,6,1.3,2.9,10.6,17.5,-0.4,0.4,0,-0.005,-5,-1.3,-6.3,-0.3,goodedr01
2015-16,Archie Goodwin,PG,21,PHO,57,1114,11.1,0.498,0.235,0.457,2.6,11.5,6.9,17.2,1.2,1,16.5,23.2,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5,goodwar01
2015-16,Aaron Gordon,PF,20,ORL,78,1863,17,0.541,0.245,0.333,9,21.3,15.1,10.3,1.6,2.4,9,17.3,3.2,2.2,5.4,0.139,0.9,0.1,1,1.4,gordoaa01
2015-16,Eric Gordon,SG,27,NOP,45,1481,13.5,0.565,0.533,0.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,1.7,0.4,2.1,0.069,0.9,-1,-0.1,0.7,gordoer01
2015-16,Marcin Gortat,C,31,WAS,75,2256,19,0.592,0.001,0.271,10.8,26.3,18.4,7.5,1,3.4,12.4,18.9,4.2,3.1,7.3,0.156,0.5,0.1,0.6,1.5,gortama01
2015-16,Andrew Goudelock,PG,27,HOU,8,50,12.4,0.506,0.45,0.2,2.2,2.2,2.2,13.3,5.9,3.3,24.3,24.8,-0.1,0.1,0,-0.033,-5.4,1.8,-3.6,0,goudean01
2015-16,Jerami Grant,PF,21,PHI,77,2066,12.6,0.506,0.244,0.538,5,14.3,9.5,10.4,1.3,4.7,12.9,18,0.5,1.6,2.1,0.05,-2.1,0.4,-1.7,0.1,grantje01
2015-16,Jerian Grant,PG,23,NYK,76,1265,11.2,0.479,0.256,0.315,2,10.2,6.2,21.8,2,0.6,16.3,19,-0.2,1,0.8,0.03,-2.8,-0.3,-3.1,-0.3,grantje02
2015-16,Danny Green,SG,28,SAS,79,2062,10.5,0.492,0.622,0.082,2.7,13.6,8.4,9.3,2,2.4,11.4,14.6,0.2,4.1,4.2,0.099,-1,2.1,1.1,1.6,greenda02
2015-16,Draymond Green,PF,25,GSW,81,2808,19.3,0.587,0.315,0.402,5.5,23,14.7,29,2,3,21.2,18.8,6,5.1,11.1,0.19,2.6,2.9,5.5,5.3,greendr01
2015-16,Erick Green,PG,24,TOT,9,42,12.4,0.468,0.385,0.154,8.4,8.2,8.3,11,1.3,0,0,15.2,0.1,0,0.1,0.121,-1.6,-0.4,-1.9,0,greener01
2015-16,Erick Green,PG,24,DEN,3,7,0.9,0,1,0,0,16.1,7.9,18.3,0,0,0,6.2,0,0,0,-0.082,-7.4,-1.1,-8.5,0,greener01
2015-16,Erick Green,PG,24,UTA,6,35,14.7,0.505,0.333,0.167,10.1,6.7,8.3,9.6,1.5,0,0,17,0.1,0,0.1,0.162,-0.4,-0.2,-0.6,0,greener01
2015-16,Gerald Green,SG,30,MIA,69,1557,10.1,0.491,0.443,0.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,0.3,1.4,1.7,0.052,-2.1,-0.9,-3.1,-0.4,greenge01
2015-16,JaMychal Green,PF,25,MEM,78,1446,14.6,0.52,0.091,0.277,10.5,19.3,14.7,7.7,1.6,2.1,13,19.8,1.2,1.4,2.6,0.086,-1.5,-1,-2.5,-0.2,greenja01
2015-16,Jeff Green,SF,29,TOT,80,2253,13,0.51,0.258,0.267,3.6,13.3,8.3,10,1.3,1.5,9.2,20.2,1.3,1.7,3.1,0.065,-0.8,-0.9,-1.8,0.1,greenje02
2015-16,Jeff Green,SF,29,MEM,53,1544,13.4,0.517,0.244,0.278,3.9,14.4,8.9,10.5,1.3,1.1,9.9,20.2,1.2,1,2.2,0.067,-0.4,-1,-1.4,0.2,greenje02
2015-16,Jeff Green,SF,29,LAC,27,709,12,0.496,0.288,0.243,3,10.9,7,8.9,1.3,2.3,7.5,20.4,0.1,0.8,0.9,0.061,-1.8,-0.7,-2.5,-0.1,greenje02
2015-16,Blake Griffin,PF,26,LAC,35,1170,22.1,0.544,0.03,0.322,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,2.2,1.6,3.8,0.156,3.4,1.1,4.5,1.9,griffbl01
2015-16,Jorge Gutiérrez,PG,27,CHO,12,63,19.1,0.694,0.182,1,0,12.3,6.1,40.3,2.4,0,27.5,15.6,0.2,0.1,0.3,0.201,-0.3,0.8,0.6,0,gutiejo01
2015-16,P.J. Hairston,SF,23,TOT,66,1313,6.9,0.47,0.591,0.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,-0.6,1.1,0.6,0.021,-3.8,-0.7,-4.5,-0.8,hairspj02
2015-16,P.J. Hairston,SF,23,CHO,48,938,7.4,0.486,0.623,0.152,2.1,13,7.5,4.7,1.3,0.6,7.5,15.3,-0.1,1,0.9,0.044,-3.5,0,-3.5,-0.4,hairspj02
2015-16,P.J. Hairston,SF,23,MEM,18,375,5.7,0.438,0.523,0.167,2,12.4,7,3.8,1.1,1,10.7,19,-0.5,0.2,-0.3,-0.039,-4.5,-2.5,-7,-0.5,hairspj02
2015-16,Jordan Hamilton,SF,25,NOP,11,304,12.4,0.499,0.388,0.181,4.2,18.9,11.3,12.9,1.3,0.8,12,20.7,0,0.2,0.2,0.03,-1.6,-1.7,-3.3,-0.1,hamiljo02
2015-16,Tyler Hansbrough,PF,30,CHO,44,343,12.5,0.522,0.042,0.915,12.6,15.8,14.2,3.5,1.8,1.7,10.8,14.7,0.5,0.5,1,0.134,-3.5,-0.3,-3.8,-0.1,hansbty01
2015-16,Tim Hardaway Jr.,SG,23,ATL,51,864,11.7,0.563,0.536,0.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,0.9,1,1.9,0.105,-1.1,0.2,-0.9,0.2,hardati02
2015-16,James Harden,SG,26,HOU,82,3125,25.3,0.598,0.406,0.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,10.7,2.6,13.3,0.204,6.4,0.2,6.6,6.8,hardeja01
2015-16,Maurice Harkless,SF,22,POR,78,1457,13.3,0.541,0.341,0.27,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,1.6,1.3,2.9,0.096,-0.5,0,-0.5,0.5,harklma01
2015-16,Justin Harper,PF,26,DET,5,35,6.9,0.597,0.9,0.2,0,3.2,1.6,0,1.4,0,15.5,16,0,0,0,0.039,-2.3,-1.9,-4.2,0,harpeju01
2015-16,Montrezl Harrell,PF,22,HOU,39,379,14.6,0.635,0.011,0.511,7.2,11.7,9.5,7.2,1.4,2.4,13.4,14.5,0.7,0.2,0.9,0.118,-0.5,-0.1,-0.6,0.1,harremo01
2015-16,Devin Harris,PG,32,DAL,64,1280,13.1,0.559,0.422,0.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,1.2,1.3,2.5,0.095,-1.4,1.5,0.1,0.7,harride01
2015-16,Gary Harris,SG,21,DEN,76,2439,12.7,0.566,0.388,0.174,2.4,7.7,5,9.5,2,0.6,10.6,16.5,2.8,1.2,4,0.079,-0.6,-0.2,-0.9,0.7,harriga01
2015-16,Joe Harris,SG,24,CLE,5,15,3.4,0.375,1,0,0,22.5,11.3,18.2,0,0,20,15.1,0,0,0,-0.032,-5,-0.9,-5.9,0,harrijo01
2015-16,Tobias Harris,PF,23,TOT,76,2513,16.2,0.56,0.269,0.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,4.1,2.5,6.6,0.126,1.2,0.3,1.5,2.2,harrito02
2015-16,Tobias Harris,PF,23,ORL,49,1610,15,0.55,0.279,0.283,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,1.7,1.6,3.3,0.099,0.5,0.1,0.6,1,harrito02
2015-16,Tobias Harris,PF,23,DET,27,903,18.2,0.577,0.253,0.259,2.9,18,10.2,12.9,1,1,7.2,20.2,2.3,0.9,3.3,0.174,2.4,0.7,3.1,1.2,harrito02
2015-16,Aaron Harrison,SG,21,CHO,21,93,4.3,0.371,0.526,0.632,4.7,13.1,8.8,3,3.2,0,14.1,13.7,-0.2,0.1,0,-0.014,-7.2,0.9,-6.3,-0.1,harriaa01
2015-16,Udonis Haslem,PF,35,MIA,37,260,9.1,0.434,0.148,0.262,4.5,27.4,16.3,7.6,1,0.6,6.8,12.8,0,0.4,0.4,0.072,-3.2,0.6,-2.6,0,hasleud01
2015-16,Spencer Hawes,PF,27,CHO,57,1035,12.4,0.508,0.333,0.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,0.6,1.4,1.9,0.09,-1.6,1,-0.6,0.3,hawessp01
2015-16,Chuck Hayes,C,32,HOU,2,24,1.6,0.694,0,1,0,37,18.4,11.3,0,0,51,10.5,0,0,0,-0.016,-8.6,0.4,-8.1,0,hayesch01
2015-16,Gordon Hayward,SF,25,UTA,80,2893,18.3,0.559,0.341,0.397,2.5,13.5,8,18.2,1.7,0.8,12.5,25.7,5.5,3.4,8.9,0.147,2.4,0.2,2.6,3.3,haywago01
2015-16,Gerald Henderson,SG,28,POR,72,1431,12.9,0.526,0.257,0.276,2.3,13.7,8,8.2,1.4,1,10.3,20.2,1,1,2,0.068,-1.1,-0.7,-1.8,0.1,hendege02
2015-16,John Henson,C,25,MIL,57,960,18.6,0.58,0.003,0.402,10.4,15.8,13.2,9,1,9.7,15.7,19.1,1.2,1.1,2.3,0.117,-1.2,1.3,0.2,0.5,hensojo01
2015-16,Mario Hezonja,SF,20,ORL,79,1413,9.4,0.541,0.459,0.129,2.2,11.8,6.9,11.2,1.4,1,18,16.9,-0.1,1,0.9,0.029,-2.4,-0.7,-3.1,-0.4,hezonma01
2015-16,Roy Hibbert,C,29,LAL,81,1878,11.2,0.507,0.005,0.353,7.3,15.8,11.4,8,0.9,4.6,13.8,12.9,1.1,1,2.2,0.056,-3.5,0.2,-3.2,-0.6,hibbero01
2015-16,J.J. Hickson,C,27,TOT,35,436,16.8,0.514,0.006,0.665,9.8,24.1,16.8,8.7,1.7,2.6,11.1,22.6,0.3,0.5,0.8,0.088,-1.1,0,-1.1,0.1,hicksjj01
2015-16,J.J. Hickson,C,27,DEN,20,305,15.8,0.508,0,0.541,7.9,24,15.8,8.7,1.6,3.2,10.6,21.6,0.1,0.4,0.5,0.077,-1.6,0.4,-1.1,0.1,hicksjj01
2015-16,J.J. Hickson,C,27,WAS,15,131,18.9,0.528,0.022,0.957,14.2,24.4,19.2,8.5,1.9,1.2,12.1,24.8,0.1,0.2,0.3,0.114,0,-1.1,-1,0,hicksjj01
2015-16,Nenê,PF,33,WAS,57,1094,16.8,0.564,0.008,0.482,5.2,21.6,13.2,14.1,2.4,1.9,14,21.6,1.1,1.6,2.7,0.12,-1.3,1.6,0.4,0.6,hilarne01
2015-16,George Hill,PG,29,IND,74,2524,13.2,0.555,0.425,0.203,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,3.4,2.8,6.2,0.118,0.1,0.7,0.7,1.7,hillge01
2015-16,Jordan Hill,C,28,IND,73,1513,16.4,0.534,0.002,0.228,11.3,21.2,16.3,9.5,1.2,2,13.2,20.3,1.6,2.3,3.9,0.124,-0.7,0,-0.7,0.5,hilljo01
2015-16,Solomon Hill,SF,24,IND,59,866,12.2,0.543,0.356,0.202,4.9,15.9,10.5,9.6,2.1,1,12.7,13.2,0.8,1.3,2.1,0.117,-1.1,1.2,0.1,0.5,hillso01
2015-16,Darrun Hilliard,SG,22,DET,38,383,10.7,0.511,0.382,0.305,1.4,11.9,6.4,10.9,1.2,0.2,11.3,19.1,0.2,0.3,0.5,0.066,-1.9,-0.5,-2.5,0,hillida01
2015-16,Kirk Hinrich,PG,35,TOT,46,631,7.2,0.504,0.481,0.124,1.4,10.2,5.9,16,1.2,0.2,18.1,11.6,0.1,0.5,0.6,0.044,-3.9,0.5,-3.5,-0.2,hinriki01
2015-16,Kirk Hinrich,PG,35,CHI,35,555,7.3,0.528,0.475,0.136,1.4,9.5,5.5,15,1.2,0.1,17.8,12,0.2,0.4,0.6,0.048,-3.9,0.3,-3.6,-0.2,hinriki01
2015-16,Kirk Hinrich,PG,35,ATL,11,76,6.2,0.227,0.545,0,1.5,15.4,8.6,23.8,1.3,1,21.4,8.2,-0.1,0.1,0,0.019,-4.3,1.8,-2.5,0,hinriki01
2015-16,Jrue Holiday,PG,25,NOP,65,1831,19.7,0.529,0.277,0.231,1.6,10.5,5.9,37.3,2.4,1,14,28.9,2.2,1.2,3.4,0.089,2.7,-0.6,2.1,1.9,holidjr01
2015-16,Justin Holiday,SG,26,TOT,53,773,9.4,0.489,0.461,0.162,1.7,10.5,6.2,10.7,2.1,1.8,13.8,16.2,-0.3,0.9,0.6,0.04,-3.3,0.1,-3.1,-0.2,holidju01
2015-16,Justin Holiday,SG,26,ATL,26,263,4.7,0.407,0.616,0.137,1.7,9.3,5.6,5.9,2.4,1.2,14.4,15.4,-0.5,0.4,-0.1,-0.021,-6.1,0.4,-5.6,-0.2,holidju01
2015-16,Justin Holiday,SG,26,CHI,27,510,11.8,0.527,0.387,0.174,1.7,11.1,6.5,13.2,1.9,2.1,13.5,16.6,0.2,0.5,0.8,0.072,-1.9,0,-1.9,0,holidju01
2015-16,Ryan Hollins,C,31,TOT,37,460,12.3,0.636,0,0.532,11.2,13.2,12.1,3.3,0.7,4.2,19.8,11.8,0.6,0.3,1,0.1,-2.8,-1,-3.7,-0.2,holliry01
2015-16,Ryan Hollins,C,31,WAS,5,48,7.2,0.571,0,0,16,9.5,12.8,0,0,1.7,30,9.1,0,0,0,0.04,-3,-3.2,-6.1,-0.1,holliry01
2015-16,Ryan Hollins,C,31,MEM,32,412,12.9,0.641,0,0.583,10.6,13.6,12,3.7,0.7,4.5,18.8,12.1,0.6,0.3,0.9,0.107,-2.8,-0.7,-3.5,-0.2,holliry01
2015-16,Rondae Hollis-Jefferson,SF,21,BRK,29,615,14.2,0.519,0.101,0.377,7,21.4,14.1,10.1,3.2,2.1,13.9,13.5,0.5,0.7,1.2,0.094,-1.4,2.2,0.8,0.4,holliro01
2015-16,Richaun Holmes,PF,22,PHI,51,702,15.9,0.564,0.198,0.333,9.3,11.7,10.5,8,1.3,4.3,11.2,17.9,1,0.5,1.5,0.103,-1.1,-0.4,-1.5,0.1,holmeri01
2015-16,Rodney Hood,SG,23,UTA,79,2541,14.1,0.542,0.462,0.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6,0.112,0.7,0,0.7,1.7,hoodro01
2015-16,Al Horford,C,29,ATL,82,2631,19.4,0.565,0.244,0.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,4.9,4.5,9.4,0.172,2.2,1.6,3.8,3.9,horfoal01
2015-16,Dwight Howard,C,30,HOU,71,2280,18.9,0.604,0.01,0.79,11.4,29.1,20.2,7,1.5,4.1,17,18.4,3.5,3.1,6.6,0.138,0.3,-0.2,0.1,1.2,howardw01
2015-16,Marcelo Huertas,PG,32,LAL,53,869,10.4,0.488,0.265,0.126,2.2,9.2,5.6,33.9,1.5,0.6,24.8,16.3,-0.2,0.1,-0.1,-0.006,-2.7,-2.2,-5,-0.7,huertma01
2015-16,Josh Huestis,PF,24,OKC,5,55,6.7,0.509,0.5,0.333,4.2,15,9.9,0,0.9,2.8,17.9,13,0,0.1,0,0.01,-2.2,-0.6,-2.8,0,huestjo01
2015-16,Kris Humphries,PF,30,TOT,53,835,13.1,0.517,0.366,0.285,7.5,21.5,14.4,6.6,0.9,2.2,10.3,19.5,0.5,1.1,1.6,0.093,-1.6,-0.4,-2,0,humphkr01
2015-16,Kris Humphries,PF,30,WAS,28,466,11.8,0.524,0.424,0.196,6.1,21.8,13.8,5,0.3,2.4,10.4,18,0.3,0.5,0.7,0.073,-1.4,-0.9,-2.3,0,humphkr01
